isim,dogum_yeri,aktif_sehir,tip,arama_sehri
Şükriye Dönmez,"Avanos, Nevşehir, Turkey","İstanbul, İstanbul, Turkey",solo,Kayseri
Roger Delgado,"Whitechapel, Greater London, United Kingdom",,solo,Kayseri
Mualla Sürer,"Nevşehir, Nevşehir, Turkey",,solo,Kayseri
Şekip Ayhan Özışık,"Nevşehir, Nevşehir, Turkey",,solo,Kayseri
Sunder,"Sialkok, Punjab, Pakistan",,solo,Kayseri
Mustafa Demirci,"Yahyalı, Kayseri, Turkey",,solo,Kayseri
Cengiz Bozkurt,"Gülşehir, Nevşehir, Turkey",,solo,Kayseri
Dadaloğlu,,"Şarkışla, Sivas, Turkey",solo,Kayseri
Aşık Veysel Şatıroğlu,"Şarkışla, Sivas, Turkey",,solo,Kayseri
Emel Sayın,"Şarkışla, Sivas, Turkey",,solo,Kayseri
Âşık Ali İzzet Özkan,"Şarkışla, Sivas, Turkey",,solo,Kayseri
Nida Tüfekçi,"Akdağmadeni, Yozgat, Turkey",,solo,Kayseri
Ali Ercan,"Niğde, Turkey",,solo,Kayseri
Ali Rıza Soydan,"Niğde, Niğde, Turkey",,solo,Kayseri
Ayhan Sicimoğlu,"Niğde, Niğde, Turkey","İstanbul, İstanbul, Turkey",solo,Kayseri
İpucu Beşlisi,,,solo,Kayseri
Πέτρος Πετρίδης[Petros Petridis],"Niğde, Niğde, Turkey",,solo,Kayseri
Nesimi Çimen,"Saimbeyli, Adana, Turkey",,solo,Kayseri
Nesimi Çimen,"Saimbeyli, Adana, Turkey",,solo,Kayseri
Kıraç,"Göksun, Kahramanmaraş, Turkey",,solo,Kayseri
Jeanne Aslan,"Sorgun, Yozgat, Turkey","Lille, Hauts-de-France, France",solo,Kayseri
Zerrin Zeren,"Kırşehir, Kırşehir, Turkey",,solo,Kayseri
Neşet Ertaş,"Kırşehir, Kırşehir, Turkey",,solo,Kayseri
İsmail Altunsaray,"Kırşehir, Kırşehir, Turkey",,solo,Kayseri
Nilgün Yerli,"Kırşehir, Kırşehir, Turkey","Amsterdam, Noord-Holland, Netherlands",solo,Kayseri
Yılmaz Köksal,"Kırşehir, Kırşehir, Turkey",,solo,Kayseri
Yılmaz Köksal,"Kırşehir, Kırşehir, Turkey",,solo,Kayseri
Kurtuluş Şakirağaoğlu,"Kırşehir, Turkey",,solo,Kayseri
Kazım Kartal,"Altunhisar, Niğde, Turkey",,solo,Kayseri
Oğuzhan Duru,,"Aksaray, Aksaray, Turkey",solo,Kayseri
Mahmut Ulu,"Aksaray, Aksaray, Turkey",,solo,Kayseri
Selçuk Yöntem,"Aksaray, Turkey",,solo,Kayseri
Şahin K.,"Aksaray, Turkey",,solo,Kayseri
Cafer Özgül,"Aksaray, Aksaray, Turkey",,solo,Kayseri
Suat Yalaz,"Çiçekdağı, Kırşehir, Turkey",,solo,Kayseri
Doğan İzci,"Yozgat, Yozgat, Turkey",,solo,Kayseri
İbrahim Ethem Arslan,"Yozgat, Yozgat, Turkey",,solo,Kayseri
Samet Doğan,"Yozgat, Yozgat, Turkey",,solo,Kayseri
Vural Pakel,"Yozgat, Turkey",,solo,Kayseri
Osman Nail Doğan,"Yozgat, Yozgat, Turkey",,solo,Kayseri
Yavuz Özkan,"Yozgat, Turkey",,solo,Kayseri
Gamze Gözalan,"Yozgat, Turkey",,solo,Kayseri
Şahin Alparslan,"Yozgat, Yozgat, Turkey",,solo,Kayseri
Abdurrahman Tarikçi,"Yozgat, Yozgat, Turkey",,solo,Kayseri
Muttalip Müjdeci,"Yozgat, Yozgat, Turkey",,solo,Kayseri
Ercan Özdal,"Yozgat, Yozgat, Turkey",,solo,Kayseri
Mahir İpek,"Afşin, Kahramanmaraş, Turkey","İstanbul, İstanbul, Turkey",solo,Kayseri
İsmail İpek,"Afşin, Kahramanmaraş, Turkey",,solo,Kayseri
Aşık Meluli,"Afşin, Kahramanmaraş, Turkey",,solo,Kayseri
Aşık Yener,"Afşin, Kahramanmaraş, Turkey",,solo,Kayseri
Tim Seyfi,"Yıldızeli, Sivas, Turkey",,solo,Kayseri
Aşık Ali Sultan,"Yıldızeli, Sivas, Turkey",,solo,Kayseri
Nefs Mir,,"Kahramanmaraş, Kahramanmaraş, Turkey",solo,Kayseri
Fehmi Yaşar,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
Mehmet Emin Eren,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
Mahmut Kemal Sarıaltun,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
Ozan Ata Canani,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
Engin Yörükoğlu,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
Kurtalan Ekspres,,,solo,Kayseri
Moğollar,,,solo,Kayseri
Halil İbrahim Aras,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
İsmail Hazar,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
Emekçi,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
Ulaş Özdemir,"Kahramanmaraş, Kahramanmaraş, Turkey","İstanbul, İstanbul, Turkey",solo,Kayseri
Forabandit,,,solo,Kayseri
Noah,"Kahramanmaraş, Kahramanmaraş, Turkey","Dresden, Sachsen, Germany",solo,Kayseri
Nazan Bayazıt,"Kahramanmaraş, Kahramanmaraş, Turkey",,solo,Kayseri
İsmail Bezirci,"Kahramanmaraş, Kahramanmaraş, Turkey","İstanbul, İstanbul, Turkey",solo,Kayseri
Candan Erçetin,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Orhan Oğuz,"Kırklareli, Turkey",,solo,Kırklareli
Sabahattin Ali,,,solo,Kırklareli
Göksel Baktagir,"Kirklareli, Marmara, Turkey",,solo,Kırklareli
Candan Erçetin,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Neşet Abalıoğlu,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Legion,"Kırklareli, Kırklareli, Turkey",,grup,Kırklareli
Ege Kökenli,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Erdi Ünver,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Nedim Nalbantoğlu,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Orchestre National de Jazz,,,solo,Kırklareli
Birhan Keskin,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Tunç Çakır,"Kırklareli, Kırklareli, Turkey","İstanbul, İstanbul, Turkey",solo,Kırklareli
Young Bego,"Kırklareli, Kırklareli, Turkey","İzmir, İzmir, Turkey",solo,Kırklareli
Burhan Öçal,"Kırklareli, Kırklareli, Turkey","Zürich, Zürich, Switzerland",solo,Kırklareli
Burhan Öçal & Pete Namlook,,,solo,Kırklareli
Burhan Öçal & The Trakya All Stars Featuring Smadj,,,solo,Kırklareli
Işıl Yücesoy,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Nedim Nalbantoğlu,"Kırklareli, Kırklareli, Turkey",,solo,Kırklareli
Orchestre National de Jazz,,,solo,Kırklareli
Burhan Öçal,"Kırklareli, Kırklareli, Turkey","Zürich, Zürich, Switzerland",solo,Kırklareli
Burhan Öçal & Pete Namlook,,,solo,Kırklareli
Burhan Öçal & The Trakya All Stars Featuring Smadj,,,solo,Kırklareli
Emre Kabakuşak,"Pınarhisar, Kırklareli, Turkey",,solo,Kırklareli
Магда Пушкарова[Magda Pushkarova],"Malko Tarnovo, Burgas, Bulgaria",,solo,Kırklareli
As My Life Falls Apart,,"Babaeski, Kırklareli, Turkey",solo,Kırklareli
Mediha Şen,"Babaeski, Turkey",,solo,Kırklareli
Evren Karabıyık,"Babaeski, Kırklareli, Turkey",,solo,Kırklareli
Murat Soydan,"Lüleburgaz, Kırklareli, Turkey",,solo,Kırklareli
Meral Kaplan,"Lüleburgaz, Kırklareli, Turkey",,solo,Kırklareli
Cahit Irgat,"Lüleburgaz, Kırklareli, Turkey",,solo,Kırklareli
Selçuk Metin,"Lüleburgaz, Kırklareli, Turkey",,solo,Kırklareli
Янка Рупкина[Yanka Rupkina],"Bogdanovo, Burgas, Bulgaria",,solo,Kırklareli
The Trio Bulgarka,,,solo,Kırklareli
Zerrin Zeren,"Kırşehir, Kırşehir, Turkey",,solo,Kırklareli
Deli Selim,"Edirne, Edirne, Turkey",,solo,Kırklareli
Sonsoles Brilhantes,"Odemira, Beja, Portugal","Edirne, Edirne, Turkey",solo,Kırklareli
İbrahim Öner,"Edirne, Edirne, Turkey",,solo,Kırklareli
Gökhan Yılmaz,"Edirne, Edirne, Turkey",,solo,Kırklareli
Mehmed the Conqueror,"Edirne, Edirne, Turkey",,solo,Kırklareli
Φραγκίσκος Μανέλλης[Frangiskos Manellis],"Edirne, Edirne, Turkey",,solo,Kırklareli
Tijen Par,"Edirne, Edirne, Turkey",,solo,Kırklareli
Rafet El Roman,"Edirne, Edirne, Turkey",,solo,Kırklareli
Levent Çakır,"Edirne, Edirne, Turkey",,solo,Kırklareli
Cengiz Tacer,"Edirne, Edirne, Turkey",,solo,Kırklareli
Haim Effendi,"Edirne, Edirne, Turkey",,solo,Kırklareli
Hayalet,"Edirne, Edirne, Turkey",,solo,Kırklareli
Banu Şahin,"Edirne, Edirne, Turkey",,solo,Kırklareli
Samy Halfon,"Edirne, Edirne, Turkey",,solo,Kırklareli
VJ Bülent,"Edirne, Edirne, Turkey","İstanbul, İstanbul, Turkey",solo,Kırklareli
Rapozof,"Edirne, Edirne, Turkey","İstanbul, İstanbul, Turkey",solo,Kırklareli
Cem Adrian,"Edirne, Edirne, Turkey",,solo,Kırklareli
Samuel Benaroya,"Edirne, Edirne, Turkey",,solo,Kırklareli
Edirne Devlet Türk Müziği Topluluğu,"Edirne, Edirne, Turkey",,grup,Kırklareli
Magick Mass,"Edirne, Edirne, Turkey","İstanbul, İstanbul, Turkey",solo,Kırklareli
Ayşen,"Edirne, Edirne, Turkey",,solo,Kırklareli
Cem Adrian,"Edirne, Edirne, Turkey",,solo,Kırklareli
Aydın Arakon,"Edirne, Turkey",,solo,Kırklareli
Aydın Arakon,"Edirne, Turkey",,solo,Kırklareli
Zeki Sezer,"Edirne, Turkey",,solo,Kırklareli
Sümeyra,"Edirne, Turkey",,solo,Kırklareli
Георги Мамалев[Georgi Mamalev],"Mamarchevo, Yambol, Bulgaria","Sofia, Sofia, Bulgaria",solo,Kırklareli
НЛО[UFO],,,solo,Kırklareli
Костадин Варимезов[Kostadin Varimezov],"Rosenovo, Burgas, Bulgaria",,solo,Kırklareli
Θανάσης Παπαθανασίου[Thanasis Papathanasiou],"Orestiada, Thrace, Greece",,solo,Kırklareli
s01,"Athens, Attica, Greece",,solo,Kırklareli
BIOTEAM,,,solo,Kırklareli
Ζερό 25 52[Zero 25 52],,"Orestiada, East Macedonia and Thrace, Greece",solo,Kırklareli
Konan,"Orestiada, East Macedonia and Thrace, Greece",,grup,Kırklareli
Esoteric Sob,"Orestiada, East Macedonia and Thrace, Greece","Kavala, East Macedonia and Thrace, Greece",solo,Kırklareli
Θανάσης Παπαθανασίου[Thanasis Papathanasiou],"Orestiada, Thrace, Greece",,solo,Kırklareli
Комня Стоянова[Komnya Stoyanova],"Drachevo, Burgas, Bulgaria",,solo,Kırklareli
Γιάννης Στάνκογλου[Yannis Stankoglou],"Thourio, East Macedonia and Thrace, Greece","Athens, Attica, Greece",solo,Kırklareli
Стоян Величков[Stoyan Velichkov],"Zidarovo, Burgas, Bulgaria",,solo,Kırklareli
Странджанската група[Strandzhanskata Grupa],,,solo,Kırklareli
Стоян Величков[Stoyan Velichkov],"Zidarovo, Burgas, Bulgaria",,solo,Kırklareli
Странджанската група[Strandzhanskata Grupa],,,solo,Kırklareli
Merve Kayan,"Uzunköprü, Edirne, Turkey",,solo,Kırklareli
Frozen Tears,"Elhovo, Yambol, Bulgaria",,grup,Kırklareli
Антон Карастоянов[Anton Karastoyanov],"Elhovo, Yambol, Bulgaria",,solo,Kırklareli
Велко Кънев[Velko Kanev],"Elhovo, Yambol, Bulgaria",,solo,Kırklareli
Ljuba Welitsch,"Borissovo, Bulgaria",,solo,Kırklareli
Ivan Kolev,"Elhovo, Yambol Province, Bulgaria",,solo,Kırklareli
Ben Büdü,"Didymoteicho, East Macedonia and Thrace, Greece","Alexandroupoli, East Macedonia and Thrace, Greece",solo,Kırklareli
Seed of Sadness,"Didymoteicho, East Macedonia and Thrace, Greece",,grup,Kırklareli
Κώστας Μπραβάκης[Kostas Bravakis],"Didymoteicho, Eastern Macedonia and Thrace, Greece",,solo,Kırklareli
Χρήστος Στεργιόγλου[Christos Stergioglou],"Didymoteiho, East Macedonia and Thrace, Greece",,solo,Kırklareli
Χρόνης Αηδονίδης[Chronis Aidonidis],,,solo,Kırklareli
Necmi Yıldırım,"Çorlu, Tekirdağ, Turkey",,solo,Kırklareli
İlhan Engin,"Çorlu, Tekirdağ, Turkey",,solo,Kırklareli
Kerem Topuz,"Çorlu, Tekirdağ, Turkey",,solo,Kırklareli
Ahsen Eroğlu,"Çorlu, Tekirdağ, Turkey",,solo,Kırklareli
Asuman Şener,"Çorlu, Çorlu, Turkey",,solo,Kırklareli
Таня Боева[Tanya Boeva],"Topolovgrad, Haskovo, Bulgaria","Dimitrovgrad, Haskovo, Bulgaria",solo,Kırklareli
Emir Can İğrek,"Çerkezköy, Tekirdağ, Turkey",,solo,Kırklareli
Вълкана Стоянова[Vulkana Stoyanova],"Lyulin, Yambol, Bulgaria",,solo,Kırklareli
Бинка Желязкова[Binka Zhelyazkova],"Svilengrad, Haskovo, Bulgaria",,solo,Kırklareli
Милко Калайджиев[Milko Kalaydzhiev],"Svilengrad, Haskovo, Bulgaria",,solo,Kırklareli
Iwa Wanja,"Карнобат, Област Бургас, Bulgaria",,solo,Kırklareli
Stephen C. Apostolof,"Burgas, Burgas oblast, Bulgaria",,solo,Kırklareli
Тончо Русев[Toncho Rusev],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
The Revenge Project,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Colobar,"Veliko Tarnovo, Burgas, Bulgaria",,grup,Kırklareli
Йорданка Илиева[Yordanka Ilieva],"Nedealsko, Yambol, Bulgaria",,solo,Kırklareli
Камен Калев[Kamen Kalev],"Bourgas, Burgas, Bulgaria",,solo,Kırklareli
Allan Zax,,"Burgas, Burgas, Bulgaria",solo,Kırklareli
V:rgo,,"Burgas, Burgas, Bulgaria",solo,Kırklareli
Porker Draw,,"Burgas, Burgas, Bulgaria",solo,Kırklareli
Staffa,,"Burgas, Burgas, Bulgaria",solo,Kırklareli
Mosh-Pit Justice,,,solo,Kırklareli
The Revenge Project,,,solo,Kırklareli
Vagabond,,"Burgas, Burgas, Bulgaria",grup,Kırklareli
Knife,,"Burgas, Burgas, Bulgaria",solo,Kırklareli
Satanic Hatred,,"Burgas, Burgas, Bulgaria",grup,Kırklareli
Satanic Hatred,,"Burgas, Burgas, Bulgaria",grup,Kırklareli
Десита[Dessita],,"Burgas, Burgas, Bulgaria",solo,Kırklareli
Тодор Красимиров[Todor Krasimirov],,"Burgas, Burgas, Bulgaria",solo,Kırklareli
Dimholt,,,solo,Kırklareli
Impenitence,,,solo,Kırklareli
Thoth,,"Burgas, Burgas, Bulgaria",solo,Kırklareli
Боян Иванов[Boian Ivanov],"Sofia, Sofia-Grad, Bulgaria",,solo,Kırklareli
Petya Ivanova,,"Burgas, Burgas, Bulgaria",solo,Kırklareli
Bee in the Bonnet,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Mosh-Pit Justice,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Staffa,,,solo,Kırklareli
The Revenge Project,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Кичка Бодурова[Kichka Bodurova],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Мери Бойс Бенд[Mary Boys Band],"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Лора[Lora],"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Карцер[Kartzer],"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Фанданго[Fandango],"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Necromancer,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Biophobia,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Vrani Volosa,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Sabin Todorov,"Burgas, Burgas, Bulgaria",Belgium,solo,Kırklareli
Pavell & Venci Venc',"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Магда[Magda],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Emil Tchakarov,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Raina Kabaivanska,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Рап Нация[Rap Natsiya],"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Ivan Makedonov,"Burgas, Burgas, Bulgaria",Norway,solo,Kırklareli
Loud Jazz Band,,,solo,Kırklareli
Maria Bakalova,"Burgas, Burgas, Bulgaria","Beverly Hills, CA, United States",solo,Kırklareli
Ivan Donchev,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Алкофилия[Alcophilia],"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Atanas Valkov,"Burgas, Burgas, Bulgaria","Warszawa, mazowieckie, Poland",solo,Kırklareli
Yassen Vodenitcharov,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Dark Inversion,"Burgas, Bulgaria","Sofia, Bulgaria",grup,Kırklareli
Καίτη Πάνου,"Burgas, Bulgaria",,solo,Kırklareli
Svetozar Nedelchev,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Сънрайз[Sunrize],"Burgas, Bulgaria","Sofia, Bulgaria",grup,Kırklareli
Тоника[Tonika],"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Нейчо Попов[Neycho Popov],"Burgas, Bulgaria",,solo,Kırklareli
Red Light District Project,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Forest Troll,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
The Outer Limits,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Ава[Ava],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Diabolism,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Exhumation,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Staffa,,,solo,Kırklareli
Dimholt,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Тончо Русев[Toncho Rusev],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
VessoU,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Никола Попов[Nikola Popov],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Korozy,"Burgas, Burgas, Bulgaria","Sofia, Sofia-City, Bulgaria",grup,Kırklareli
Стефан Илчев[Stefan Ilchev],"Burgas, Burgas, Bulgaria","Sofia, Sofia-Grad, Bulgaria",solo,Kırklareli
Жива Кюлджиева[Zhivka Kyuldzhieva],"Burgas, Burgas, Bulgaria","Sofia, Sofia-Grad, Bulgaria",solo,Kırklareli
Мария Статулова[Maria Statulova],"Burgas, Burgas, Bulgaria","Sofia, Sofia-Grad, Bulgaria",solo,Kırklareli
Апостол Карамитев[Apostol Karamitev],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Георги Калоянчев[Georgi Kaloyanchev],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Георги Калоянчев[Georgi Kaloyanchev],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Lidia,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Теодора[Teodora],"Burgas, Burgas, Bulgaria","Sofia, Sofia-Grad, Bulgaria",solo,Kırklareli
Любомир Бодуров[Ljubomir Bodurov],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Веселин Николов[Vesselin Nikolov],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
"White, Green & Red",,,solo,Kırklareli
Insanir,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Staffa,,,solo,Kırklareli
Лазар Николов[Lazar Nikolov],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Rousy Chanev,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Жан Шейтанов[Zhan Sheitanov],"Burgas, Burgas, Bulgaria",,solo,Kırklareli
AMORIC,"Burgas, Burgas, Bulgaria",,grup,Kırklareli
Raphaël Bassan,"Burgas, Burgas, Bulgaria",,solo,Kırklareli
Semih Sezerli,"Zonguldak, Zonguldak, Turkey",,solo,Kırklareli
Kelemen Mikes,,,solo,Kırklareli
Logrythmic,"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Nehir Tuna,"Tekirdağ, Tekirdağ, Turkey","İstanbul, İstanbul, Turkey",solo,Kırklareli
Fatih Özkul,"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Birol Yayla,"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Bezmârâ,,,solo,Kırklareli
İstanbul Devlet Klasik Türk Müziği Korosu,,,solo,Kırklareli
Yansımalar,,,solo,Kırklareli
Menasi Filmeridis,"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Henri Verneuil,"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Hakan Çimenser,"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Yıldıray Yıldırım,"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Ocular Corporation,"Tekirdağ, Tekirdağ, Turkey",,grup,Kırklareli
Kim Bu Reyhan,"Tekirdağ, Tekirdağ, Turkey","İstanbul, İstanbul, Turkey",solo,Kırklareli
Reşat Aysu,"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Բարսեղ Կանաչեան[Parsegh Ganatchian],"Tekirdağ, Tekirdağ, Turkey",,solo,Kırklareli
Gülsen Özbakan,"Tekirdağ, Turkey",,solo,Kırklareli
Zafer Par,"Tekirdağ, Turkey",,solo,Kırklareli
Mürüvvet Sim,"Tekirdağ, Turkey",,solo,Kırklareli
Румяна[Rumyana],"Kameno, Burgas, Bulgaria",,solo,Kırklareli
Димо Димов[Dimo Dimov],"Lyubimets, Haskovo, Bulgaria",,solo,Kırklareli
Thermo,,"Pomorie, Burgas, Bulgaria",solo,Kırklareli
Θανάσης Γκαϊφύλιας[Thanasis Gaifylias],"Soufli, Eastern Macedonia and Thrace, Greece","Komotini, Eastern Macedonia and Thrace, Greece",solo,Kırklareli
Artery,"Pomorie, Bulgaria",,grup,Kırklareli
Aetherworld,,"Yambol, Yambol, Bulgaria",solo,Kırklareli
From the Ashes,,"Yambol, Yambol, Bulgaria",solo,Kırklareli
Moutech,,"Yambol, Yambol, Bulgaria",solo,Kırklareli
Outsider,"Yambol, Yambol, Bulgaria",,grup,Kırklareli
Бинка Добрева[Binka Dobreva],"Yambol, Yambol, Bulgaria",,solo,Kırklareli
Le Mystère des Voix Bulgares,,,solo,Kırklareli
Борис Карадимчев[Boris Karadimchev],"Yambol, Yambol, Bulgaria",,solo,Kırklareli
Оркестър Кристал[Orchestra Kristal],"Yambol, Yambol, Bulgaria",,grup,Kırklareli
Тони Дачева[Toni Dacheva],,,solo,Kırklareli
Митко Щерев[Mitko Shterev],"Yambol, Yambol, Bulgaria","Sofia, Sofia-Grad, Bulgaria",solo,Kırklareli
Диана Експрес[Diana Express],,,solo,Kırklareli
Синьо-белите[Sinjo-Belite],,,solo,Kırklareli
Малката[Malkata],"Yambol, Yambol, Bulgaria",,solo,Kırklareli
Петър Найденов[Petar Naydenov],"Yambol, Yambol, Bulgaria",,solo,Kırklareli
Илиян Симеонов[Ilian Simeonov],"Yambol, Yambol, Bulgaria",,solo,Kırklareli
Рейхан[Reyhan],"Yambol, Thrace, Bulgaria",,solo,Kırklareli
Славка Калчева[Slavka Kalcheva],"Charda, Yambol, Bulgaria",,solo,Kırklareli
Maria Sotirova,"Karnobat, Burgas, Bulgaria",,solo,Kırklareli
Звездомир Керемидчиев[Zvezdomir Keremidchiev],"Bezmer, Yambol, Bulgaria","Sofia, Sofia-Grad, Bulgaria",solo,Kırklareli
Ахат[Ahat],,,solo,Kırklareli
Analgin,,,solo,Kırklareli
Филип Кутев[Philip Koutev],"Aytos, Burgas, Bulgaria",,solo,Kırklareli
Folk Choir of the Philip Koutev National School of Folk Arts,,,solo,Kırklareli
Мариана Пашалиева[Mariana Pashalieva],"Aytos, Burgas, Bulgaria","Stara Zagora, Stara Zagora, Bulgaria",solo,Kırklareli
Ивана[Ivana],"Aytos, Burgas, Bulgaria",,solo,Kırklareli
Ивана[Ivana],"Aytos, Burgas, Bulgaria",,solo,Kırklareli
Bulimia,,"Nesebar, Burgas, Bulgaria",grup,Kırklareli
Αἴσωπος[Aesop],"Nesebar, Burgas, Bulgaria","Delphi, Central Greece, Greece",solo,Kırklareli
Tol-In-Gaurhoth,"Nesebar, Burgas, Bulgaria",,grup,Kırklareli
Serkan Çağrı,"Keşan, Turkey",,solo,Kırklareli
Ahmet Katıksız,"Keşan, Edirne, Turkey",,solo,Kırklareli
Selim Sesler,"Keşan, Edirne, Turkey",,solo,Kırklareli
Петър Льондев[Petar Liondev],"Harmanli, Haskovo, Bulgaria",,solo,Kırklareli
Славяни[Slavyani],"Harmanli, Haskovo, Bulgaria",,grup,Kırklareli
Пепа Николова[Pepa Nikolova],"Harmanli, Haskovo, Bulgaria",,solo,Kırklareli
Живко Гарванов[Zhivko Garvanov],"Harmanli, Haskovo, Bulgaria",,solo,Kırklareli
Биляна[Bilyana],"Harmanli, Haskovo, Bulgaria",,solo,Kırklareli
Atanas Margaritov,"Harmanli, Haskovo, Bulgaria",,solo,Kırklareli
Yorgo Bacanos,"Silivri, İstanbul, Turkey",,solo,Kırklareli
Kezzo,"Kardzhali, Kardzhali, Bulgaria","Silivri, İstanbul, Turkey",solo,Kırklareli
Mihri Belli,"Silivri, İstanbul, Turkey",,solo,Kırklareli
Uğur Dündar,"Silivri, İstanbul, Turkey",,solo,Kırklareli
Melis Sezen,"Silivri, İstanbul, Turkey",,solo,Kırklareli
Yorgo Bacanos,"Silivri, İstanbul, Turkey",,solo,Kırklareli
Aleko Bacanos,"Silivri, İstanbul, Turkey",,solo,Kırklareli
Oğuz Aral,"Silivri, İstanbul, Turkey",,solo,Kırklareli
