Spotify_ID,Sanatçı,Followers,Popularity,Genres,Spotify,Wikipedia,Every Noise at Once
15S3RuYPPO0QO5kDdCw4wq,sefa topsakal,18990.0,32.0,"arabesk, turkish pop","arabesk, turkish pop",,
1FmmJb0ixEE31ETAQ60GXx,cem yılmaz,18973.0,30.0,turkish pop,turkish pop,,
73UTp1X3auvO2JT0BuyZUU,batuhan mutlugil,18780.0,24.0,anatolian rock,anatolian rock,"alternatif, rock",turkish rock
4Y6Brsb1x5inun1mJ63SXl,mercan,18776.0,33.0,arabesk,sufi,,deep turkish pop
60KWc0tXssJkTZFWB2lia9,metin özülkü,18749.0,27.0,turkish pop,turkish pop,,
3I3kGrPbyHSER6DIxsbsac,onurr,18711.0,39.0,turkish pop,turkish pop,,
0CdO8pNYr6JdJPTnf7D1Nw,beyaz kelebekler,18689.0,22.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",pop,turkish psych
2L8OPZ5ajaRQHx92TGC7Kc,ali biçim,18447.0,19.0,turkish hip hop,turkish hip hop,,
3uRXZnyn3kzB7CWKW3ntCu,yunus emre & frekans,18407.0,12.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
4pYF80SmJuMKyGF5MBEQlv,ünlü,18394.0,23.0,"anatolian rock, turkish pop",opera,,"turkish rock, turkish metal"
3BslyA3laPoYvt2sY1z9PG,nuray hafiftas,18186.0,46.0,"arabesk, oyun havasi","arabesk, oyun havasi",halk,"arabesk, turkish folk"
4GANIO37ckIybnzApXhPmQ,melis güven,17910.0,22.0,turkish hip hop,turkish hip hop,,turkish alt-pop
5m4JTmo5elWQ9THLDvPYmH,suzan kardeş,17846.0,30.0,"oyun havasi, turkish pop","oyun havasi, turkish pop",,turkish jazz
7d1k0J5746V02NZ2a4b2Em,veysel uluağaç,17714.0,38.0,"arabesk, oyun havasi","arabesk, oyun havasi",,arabesk
4lV5nhWNniQx5hzZDpSg6W,diaz dizzy,17462.0,23.0,turkish hip hop,turkish hip hop,"caz, klasik",turkish hip hop
12oD7zreUDTs0h35q5zbky,akbaba,17425.0,36.0,arabesk,arabesk,,turkish metal
6aFHolZoQY3n1lCzSytssg,mustafa sağyaşar,17357.0,23.0,arabesk,arabesk,sanat müziği,
5q6bMEU5EbDAOrTFUvOsC0,işıl ayman,17181.0,38.0,turkish pop,turkish pop,,
7JWEZHPTl5SYtTBKDktoE8,yılmaz erdoğan,17122.0,24.0,arabesk,arabesk,,
2ofI4Ph6hRK1BESHGnXo7b,seçil gür,17064.0,11.0,turkish pop,turkish pop,,deep turkish pop
5oAjarshcRlAy9qdTm2pD7,aşık gülabi,17047.0,27.0,arabesk,arabesk,halk,turkish folk
0LaLVjhrqlNeIP0XZCtfd8,kanove,17027.0,37.0,turkish hip hop,turkish hip hop,,
4d6HLW1woZHaPab3eJpiyA,aliye mutlu,16943.0,31.0,"turkish pop, karadeniz folk","turkish pop, karadeniz folk",,deep turkish pop
7KXtVwziihiYlxeZjaurMj,kürşat gürel,16872.0,31.0,"karadeniz folk, turkish pop","karadeniz folk, turkish pop",,
2k7VfpIwa6iKCz1Xt4PxHD,melike demirağ,16860.0,24.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,turkish psych
6qn6sh1dMPnVvkuRNmvIAa,samime sanay,16848.0,28.0,arabesk,arabesk,sanat müziği,
2VxMcbctuoZkLaG2HbXVV7,revios,16831.0,28.0,turkish hip hop,turkish hip hop,,turkish hip hop
02vz4pSTcSNzNXlQeEHIs7,erhan güleryüz,16816.0,26.0,"anatolian rock, arabesk, turkish pop","anatolian rock, arabesk, turkish pop",,
3MUXzQ7yIfh09F2ZG8xwxA,mezar turizm,16694.0,22.0,"arabesk, turkish hip hop","arabesk, turkish hip hop",,
4Q9yGZQsMETYOq7TJnFlkA,elektro hafız,16588.0,27.0,anatolian rock,anatolian rock,,
44AXnv7GiO0mOYQJU1ZxlD,asfalt dünya,16533.0,16.0,anatolian rock,anatolian rock,,turkish rock
4ik546Xuysch0U884re31l,ramazan budak,16526.0,40.0,arabesk,arabesk,,
0ixqw8oRxAL4MaLA0PUOc2,destan,16506.0,44.0,"anatolian rock, oyun havasi, turkish pop","anatolian rock, oyun havasi, turkish pop",halk,
14y31uKVzZkyyAKSqg30d6,deha bilimlier,16481.0,43.0,"arabesk, turkish pop","arabesk, turkish pop",,deep turkish pop
0xjC2mnCxPqhpdMLCurUhU,sadık gürbüz,16446.0,18.0,anatolian rock,anatolian rock,halk,turkish folk
20AWjarFQxKd05yInuHzgt,ayhan aşan,16277.0,28.0,"arabesk, oyun havasi","arabesk, oyun havasi",,arabesk
6Q2JyNOlgIqP2umGrV93ia,mediha şen sancakoğlu,16261.0,26.0,arabesk,arabesk,,
0EuhjjgmaPLSzRqMKJj08R,kuzey köker,16194.0,24.0,turkish pop,turkish pop,,
1YGvsx5BBCcrUVPOxTwIR8,ersan erdura,16190.0,27.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
3xAajp4pZmP2HKx0NcTsdf,şiir!,16188.0,36.0,turkish hip hop,turkish hip hop,,turkish hip hop
4GnCtHBOhSZt9XOYAlV54G,nuri sesigüzel,16136.0,23.0,"arabesk, oyun havasi","arabesk, oyun havasi",halk,arabesk
5wKPFWvpqhvWQtlyZUo83U,şebnem kısaparmak,16049.0,16.0,arabesk,arabesk,,arabesk
7uVuCBxIAAgzZ3GdhDJxR8,ali nursani,16040.0,25.0,"arabesk, karadeniz folk","arabesk, karadeniz folk",,turkish folk
0F3ckYEtzgDQ9qQUlfT22G,nida tüfekçi,15979.0,10.0,"oyun havasi, arabesk","oyun havasi, arabesk",halk,turkish folk
5GTadif4oTLw3Dpe49QI1k,yasemin kumral,15964.0,28.0,"turkish pop, anatolian rock","turkish pop, anatolian rock",pop,
7GREWMFJ4IGk3I9Sco4uDM,spade427,15907.0,21.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
10hvYFe8uqgX8uoarTU3LP,ayşe dinçer,15853.0,27.0,"oyun havasi, arabesk, turkish pop","oyun havasi, arabesk, turkish pop",,arabesk
6fSz8ISAHjj8eD6mKVAl4G,işıl yücesoy,15753.0,21.0,turkish pop,turkish pop,,
5FhnxR08tvAO0f4ixh3VFD,the ringo jets,15607.0,19.0,"anatolian rock, neo-psychedelic","anatolian rock, neo-psychedelic","alternatif, rock",turkish metal
1IdTFEZ9g3tdSUsuysbLN0,catwork remix engineers,15591.0,50.0,"turkish pop, turkish hip hop","turkish pop, turkish hip hop",,
6SHSUjGHvYozKBuGDtIJY5,muhlis berberoğlu,15561.0,30.0,arabesk,arabesk,,
57yBhz7PaImYhNjRoM22QA,ersen ve dadaşlar,15331.0,22.0,anatolian rock,anatolian rock,pop,turkish psych
3E2lHRV6WfUemnxBu8C8Rw,gönül turgut,15273.0,27.0,"anatolian rock, turkish pop","anatolian rock, turkish pop","özgün, pop",
419dPBqnjp9M1SPNlne291,furkan karakılıç,15266.0,28.0,turkish hip hop,turkish hip hop,rap,
76eDBB3auNvGc491dxUJip,yasemin yıldız,15215.0,32.0,"karadeniz folk, arabesk","karadeniz folk, arabesk",,
0JIgLEXOCtRHoQTdemMTBP,kerim yağcı,15051.0,32.0,"arabesk, karadeniz folk","arabesk, karadeniz folk",,
1fxGZzcaalf3YcB6wd22MY,okan murat öztürk,15048.0,22.0,"arabesk, traditional music","arabesk, traditional music",,turkish folk
7E7DexvnrIR4szN1OSvmqw,derviş,15028.0,18.0,arabesk,"celtic, traditional folk, folk",,arabesk
1uT6HqbLNYwgG1HolDsbpK,yusuf hayaloğlu,14875.0,34.0,arabesk,arabesk,,
1hAHMocEufbSptd2Qnhtp1,bilgen bengü,14807.0,9.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
27BullunNq0imCJzxyh3oA,cenk taner,14803.0,10.0,anatolian rock,anatolian rock,,turkish singer-songwriter
6JhvSU74TUD7mAahM58oeE,ali kuru,14748.0,42.0,arabesk,"organic house, tribal house",,
1OBAc1CshCapEzN3cfmNtc,akca,14747.0,51.0,turkish hip hop,turkish hip hop,,
0cJTMh5Hf6Z2iK6kBHYsC4,dicle olcay,14640.0,29.0,turkish pop,turkish pop,,deep turkish pop
4MB78jkdrcNEboEiVZgnXp,atakan çelik,14445.0,20.0,turkish pop,turkish pop,,turkish pop
5Mi0CfVFTACW7wclXpIA6G,erol büyükburç,14420.0,27.0,"anatolian rock, turkish pop","anatolian rock, turkish pop, tango",pop,turkish psych
5d4JqoGiUPKHyiIlIYBcs6,m. aslan,14332.0,39.0,arabesk,"entehno, laïko",,
5cysAsZNRZfLtjqhGEqXtB,cem pilevneli,14227.0,31.0,turkish pop,turkish pop,,
1UAjdxc9cLmL8okKJm351N,yusuf gül,14142.0,28.0,arabesk,arabesk,halk,turkish folk
5zSwFVgHcKDAYoVgoOCN07,burcu tatlıses,14079.0,29.0,turkish pop,turkish pop,,turkish singer-songwriter
3sOZwUEz343zQBrsgfXEO7,derya yildirim,14055.0,25.0,anatolian rock,"anatolian rock, neo-psychedelic",,turkish psych
2YEh6wwQ2MGT2dQc5sQDry,selçuk şahin,14047.0,19.0,turkish pop,,,
3MJxdbolIZVKRnUCYIMqFl,levent dörter,13979.0,15.0,turkish pop,turkish pop,,deep turkish pop
5W7a74TyXM4YgfPFQnUXsS,fulin,13843.0,14.0,turkish pop,turkish pop,ska,deep turkish pop
0BeoHj2lY542bzDsqv63rg,vahdet vural,13808.0,18.0,arabesk,arabesk,,arabesk
61IA5Pngcm27tYeFChlUOW,reborn,13756.0,49.0,"anatolian rock, arabesk","anatolian rock, arabesk",,
4oF4bNmDKmPsWVjW8BRV0n,bedirhan gökçe,13633.0,19.0,arabesk,arabesk,,
0ubHokjZTIMHUJWPML8N0x,direc-t,13631.0,30.0,anatolian rock,anatolian rock,"alternatif, rock","turkish rock, turkish metal"
38kFzcTZdYMWxqnkIR2eI0,ali seven,13595.0,15.0,"arabesk, tropical music","arabesk, tropical music",,arabesk
1G4N1ivudfEFnnnVKg0NrY,özgür alter,13526.0,39.0,"arabesk, turkish pop","arabesk, turkish pop",özgün,
14ZEZKst5jpR651ee0I9Ho,özer atik,13476.0,25.0,turkish pop,,,
2MLjlRGWX0OfGgCa6Oshkg,aysun gültekin,13412.0,28.0,arabesk,arabesk,halk,turkish folk
7K0GBIDPHPMedkpIFl6tOr,sulga,13347.0,44.0,turkish hip hop,turkish hip hop,,
60H3Hkf1iBrGTKvjCnTXqY,yaşru,13335.0,20.0,"folk metal, anatolian rock","folk metal, anatolian rock","folk, metal",turkish metal
364xEqmmVOjANzLytvr8M2,gamze aksoy,13276.0,30.0,"oyun havasi, turkish pop","oyun havasi, turkish pop",,
4HayvIldCq8J4MEpyQ1Rcm,turac berkay,13187.0,44.0,"turkish pop, t-pop","turkish pop, t-pop",,deep turkish pop
6BLPuS2Tq1ePpZGyo8dXCW,sirhot,13128.0,11.0,turkish hip hop,turkish hip hop,,turkish hip hop
5iFyNfYVmpx6tEhF8rfQEb,acil servis,13089.0,28.0,anatolian rock,anatolian rock,,"turkish rock, turkish metal"
23APOVagRCKlVE9eGuRUpa,hasan mutlucan,13037.0,38.0,anatolian rock,anatolian rock,halk,
1aNKfdSnF0q8la2P8qgTzN,abidin biter,13035.0,26.0,"arabesk, oyun havasi","arabesk, oyun havasi",halk,
5MZPzIl7i2AmPMFqMeIZ1J,hüseyin karakuş,13007.0,27.0,arabesk,arabesk,,turkish folk
07eEGn8bSAJF9sUqeTtAmN,baran mengüç,12954.0,41.0,turkish pop,turkish pop,,
7wTeWSphm4PFPrfPHKirsr,şükran ay,12872.0,18.0,arabesk,arabesk,halk,
5KJrOmEntORcEBdzWlNbQi,sahtekar,12862.0,8.0,turkish hip hop,turkish hip hop,,
1MmUlbgN71rkbVCfxkFxY1,nalan altınörs,12841.0,17.0,arabesk,arabesk,,
3hMdxNFOiVpd2MvWfegr9c,serdem coşkun,12820.0,27.0,"arabesk, turkish pop","arabesk, turkish pop",,"arabesk, deep turkish pop"
3uJAsCBlYYXXyYrBHaBxRR,asım can gündüz,12746.0,26.0,"anatolian rock, blues","anatolian rock, blues",rock,turkish metal
1FiYcJ7qneilUV04LX8sY1,songül karlı,12555.0,35.0,"arabesk, oyun havasi","arabesk, oyun havasi",,"arabesk, turkish folk"
0aUFnapWUvRIYJL6i3Jf60,cahit berkay,12491.0,30.0,anatolian rock,"anatolian rock, karadeniz folk",,turkish psych
4VWtUQLESlV8ViRhKF3IwZ,se7en of 34,12489.0,44.0,turkish hip hop,turkish hip hop,,
7pTztLjOOA9VWk2E0rYQkJ,pınar soykan,12409.0,51.0,turkish pop,turkish pop,,deep turkish pop
0Bh5y2ZUJpRka7h6lrc6Mp,aşık ali nurşani,12365.0,25.0,arabesk,arabesk,,turkish folk
1dVqwqQyxTM9yID5wLPBuv,objektif,12326.0,23.0,anatolian rock,anatolian rock,,"turkish rock, turkish metal"
2X9t8GDOwymwZeGlW5epyG,derin darbe,12311.0,5.0,turkish hip hop,turkish hip hop,,
3JfDOKDXkrtMc2S4mX1KJC,selçuk alagöz,12295.0,40.0,"anatolian rock, turkish pop","anatolian rock, turkish pop","pop, rock",turkish psych
57TM29gPB8VYIycyeb8G1L,suat sayın,12248.0,23.0,arabesk,arabesk,,
75C2N9CoXlqykoHamamU74,nihan akın,12165.0,20.0,turkish pop,turkish pop,,deep turkish pop
0FWH2ZX43fYJZYhf9FhvuH,oldeaf,12158.0,19.0,turkish hip hop,turkish hip hop,,turkish hip hop
6D2UnpGDi9Vbeh9c2LZBoq,çekiç ali,12091.0,28.0,"arabesk, oyun havasi","arabesk, oyun havasi",halk,
2iJt3X1D7T8o8goowQjHRi,gamze ökten,12066.0,46.0,turkish pop,turkish pop,,
0HqiqOuKC0hJW4f3kX2bij,sadık,12060.0,52.0,"anatolian rock, arabesk, turkish pop","anatolian rock, arabesk, turkish pop",rap,
4w9VlmbsG7pJMkQWthZxp4,nilüfer sarıtaş,11963.0,28.0,"karadeniz folk, arabesk","karadeniz folk, arabesk",,turkish folk
7srYnoskZP2OeiErBz333J,boom pam,11835.0,27.0,"mizrahi, anatolian rock","mizrahi, anatolian rock",rock,turkish psych
3mPO8DNAJDCf6YmuRMcAgz,semiha yankı,11781.0,27.0,"turkish pop, anatolian rock, arabesk","turkish pop, anatolian rock, arabesk",,
14HHourSqa7mFqBlB5bdVL,yuhu,11717.0,19.0,anatolian rock,anatolian rock,rock,
2TGC73pOQvqpbwxQcCTBho,akrep nalan,11634.0,31.0,turkish pop,turkish pop,"halk, pop",
3rCWRbWQOseQVNzO7WLUES,yüksel özkasap,11455.0,19.0,"arabesk, karadeniz folk","arabesk, karadeniz folk",pop,
1xSYEfg8oqRGDS9Uw7InUK,ismail özden,11434.0,37.0,arabesk,arabesk,rap,turkish folk
1HWXCqZWPw3od0gpFoLXpe,mentra,11420.0,37.0,turkish pop,turkish pop,,
5gIgIP6STQB7OhLe86rd8w,behzat gerçeker,11417.0,39.0,"turkish pop, arabesk",turkish pop,,
6n7G1HHHH30UEaHRMPftvp,nilgül,11415.0,18.0,"arabesk, turkish pop","arabesk, turkish pop",tsm,deep turkish pop
1Ktwqr5ioFIXD1pqR8Pw9v,hüseyin uğurlu,11314.0,41.0,"oyun havasi, arabesk","oyun havasi, arabesk",,turkish folk
6TIYVZ78h1oOrBfRT2OAOg,selçuk ural,11308.0,23.0,"turkish pop, anatolian rock","turkish pop, anatolian rock",,
3qyAryUM790CUmRpFQ1v3q,enver çelik,11246.0,28.0,arabesk,arabesk,,
0H83Ljg3YxbUzWx45WjDWL,melis sökmen,11233.0,33.0,turkish pop,turkish pop,dans,turkish jazz
2P4lgTcDKqHKAttiTQTNyD,nadide sultan,11219.0,28.0,"oyun havasi, turkish pop","oyun havasi, turkish pop",,deep turkish pop
5jh68RRnSQ7ADZlZV8x8pg,seçil heper,11188.0,25.0,arabesk,arabesk,,
1zStM6YpkGN7FRROMpAmn1,bora ayanoğlu,11109.0,18.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
3VR7QHJ8KocmcEQoFgRaoz,cansu koç,10975.0,30.0,"anatolian rock, arabesk, turkish pop, karadeniz folk, oyun havasi","anatolian rock, arabesk, turkish pop, karadeniz folk, oyun havasi",,turkish folk
3Fnj0gjfxDYyjIZchYWcrg,ömür gedik,10933.0,26.0,"turkish pop, oyun havasi","turkish pop, oyun havasi",,deep turkish pop
5qdK3FMN5rUn218AFVViyy,seçil,10914.0,26.0,turkish pop,christian r&b,,deep turkish pop
2u4YcpfWIitOTVE8zWXnC0,dramelodi project,10794.0,19.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
4ByD5ORLo9bbAzCJA8PnSd,gökçe kırgız taner,10680.0,43.0,turkish pop,turkish pop,,deep turkish pop
06wmlUg75G47K2FXBEDeyl,halil erkal,10663.0,21.0,"oyun havasi, arabesk","oyun havasi, arabesk",,arabesk
5FA4BEGZx9jnCXY9vlXCbY,tarık mengüç,10635.0,30.0,"oyun havasi, turkish pop","oyun havasi, turkish pop",,
7e4pmYPwPETSnMVCcJa8xu,dinmeyen,10585.0,27.0,"anatolian rock, arabesk","anatolian rock, arabesk",,
084E9e9N3paJf5NCM9VihU,mozole mirach,10582.0,18.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
5DgAYMu4hukMNxCw4jYHwi,özge öz,10509.0,51.0,"arabesk, karadeniz folk","arabesk, karadeniz folk",,
0vadFxZjbNySQ0Bfl9eDps,kardiyak,10476.0,28.0,turkish hip hop,turkish hip hop,,turkish hip hop
3is8xBSnJvwJDfrJ6rN6fj,fulden uras,10468.0,20.0,turkish pop,turkish pop,,deep turkish pop
4rdzq7ZSBhV3ohvGC64FFZ,salim dündar,10450.0,22.0,"anatolian rock, turkish pop, arabesk","anatolian rock, turkish pop, arabesk",,
2RXymeMBrQXr9cIZafWvhU,emrah mahzuni,10380.0,28.0,arabesk,arabesk,halk,turkish folk
6WkIJVBk1eCUTKR0YG0sdK,lale belkıs,10366.0,17.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",rap,
6HCBnfuq9OMwk88othjsct,lapsekili tayfur,10256.0,21.0,arabesk,arabesk,,
1PTah1bsctWKvQvjPbgGGL,güler işık,10238.0,28.0,"arabesk, oyun havasi","arabesk, oyun havasi",,arabesk
3EXGKe9HqAzFRHPuo9za5i,yunus bülbül,10225.0,14.0,arabesk,arabesk,"halk, arabesk",arabesk
0pQ5ZVoRj1JVsGBiIH3W7v,cafer nazlıbaş,10193.0,25.0,arabesk,arabesk,halk,
7AIG5iIr8bQomw1pGrwZZ4,mustafa özkent,10138.0,16.0,"anatolian rock, neo-psychedelic, psychedelic rock","anatolian rock, neo-psychedelic, psychedelic rock","caz, r&b, pop, rock",turkish psych
2ATeZCBx5birAzuDYKrwal,yaşar güvenir,10135.0,28.0,anatolian rock,anatolian rock,,
3L90fW1E5CXEebumAP3CvD,pitch black process,10127.0,24.0,anatolian rock,anatolian rock,,turkish metal
4QmOuXOA58tfYJPqR34Is4,attila atasoy,10123.0,20.0,"turkish pop, anatolian rock, arabesk, tango","turkish pop, anatolian rock, arabesk, tango",pop,
6cbAFMyuPCYJXavdLHzLPD,emin bilen,10096.0,33.0,arabesk,arabesk,,
24FgPbIngdUQ88PgEpYLvP,zeynep özyılmazel,10074.0,25.0,turkish pop,turkish pop,pop,
6yajM6C42NTolTtmV0q2cq,okay temiz,10048.0,20.0,"free jazz, anatolian rock, experimental jazz","free jazz, anatolian rock, experimental jazz",caz,"turkish jazz, turkish psych"
39OhF2kFnDtdD3bqcYha81,yves nisha,10028.0,39.0,turkish hip hop,turkish hip hop,,
3XAyrca1lh2A0ZSSNoy7Np,özkan uğur,10025.0,21.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
5rfJ3Ece18ZymeMvpMLUvB,sorgu,10004.0,35.0,turkish hip hop,turkish hip hop,,turkish hip hop
3qTW0QXycTcMj2FphgS1hq,kaçak,9995.0,17.0,anatolian rock,anatolian rock,pop,
3JpddP7Y0lyo4zxURdD844,ömür göksel,9983.0,26.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",pop,
2W7XXCTt52oVaUG63iOmLh,rüçhan çamay,9972.0,18.0,"anatolian rock, turkish pop","anatolian rock, turkish pop","caz, pop",
256klKl5Pzn2qdHMXS4uBF,emboli,9915.0,23.0,turkish hip hop,turkish hip hop,,turkish hip hop
1zIgYvIn5KwEjXrEW9NGLA,kerim çaplı,9912.0,20.0,anatolian rock,anatolian rock,,turkish metal
7B4VsBnWq4QxReJDQPH6DF,metin arolat,9742.0,30.0,turkish pop,turkish pop,,deep turkish pop
1poI3l63ENJgUiWAKGv2Sp,journers,9735.0,13.0,"anatolian rock, neo-psychedelic, psychedelic rock","anatolian rock, neo-psychedelic, psychedelic rock",,turkish psych
08oAUWkKDEXXo7mekNbdgj,ayşen,9720.0,28.0,turkish pop,karadeniz folk,,deep turkish pop
31wtQ6z7fJgIe76hay4lNt,fatih ürek,9631.0,33.0,"oyun havasi, turkish pop","oyun havasi, turkish pop",,deep turkish pop
5wVcjsv3JvwA0RyYay7HOS,ahmet koç,9630.0,30.0,arabesk,arabesk,folk,
2IIMcq3R5ethW6WC9K44mJ,ali tekintüre,9571.0,17.0,arabesk,arabesk,,arabesk
2IcI0EyzGYzrqOYdJCWge6,furkan özsan,9425.0,34.0,"turkish pop, turkish hip hop","turkish pop, turkish hip hop",,turkish hip hop
0jBsu2RUTQVslW4waEqEwP,gencer,9372.0,22.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
59kGZBnZNTafKLPdl170nG,aziz türk sanat müziği grubu,9299.0,25.0,arabesk,arabesk,halk,
7xsTht1gLeohYXWeyeFfQh,luxus,9277.0,20.0,anatolian rock,,"halk, rock",turkish jazz
5bbtx0FcqeM5epgAv8sRC4,sevda karaca,9276.0,16.0,"turkish pop, anatolian rock","turkish pop, anatolian rock",,
0cIZqLa1Yoc72MfeewwRz9,ercan demirel,9271.0,40.0,"arabesk, turkish pop","arabesk, turkish pop",,
20KmGoOPKwrKLDN0s7pRsI,öztürk,9229.0,40.0,turkish hip hop,turkish hip hop,,"turkish rock, turkish metal"
4lMUqsYnXGwAxtTl8PeMSs,grup baran,9224.0,14.0,anatolian rock,anatolian rock,halk,turkish folk
5PZbAEIJg4YfrzvOIfdzbD,demet evgar,9201.0,34.0,turkish pop,turkish pop,,
3L0Q2Hcpi6G3HtpRdiS4Nv,melih kibar,9153.0,23.0,"turkish pop, anatolian rock","turkish pop, anatolian rock",,
6HdzcNlDKahhaCt6iZw89x,yavuz top,9129.0,16.0,"arabesk, traditional music","traditional music, arabesk",halk,turkish folk
6hBbagFZrwC44AclzbxWvU,dj sivo,9120.0,37.0,turkish hip hop,turkish hip hop,,turkish hip hop
21p387LuwT1GtWVix2n3Dw,dilkeş kardar,9110.0,21.0,turkish hip hop,turkish hip hop,,turkish hip hop
14sOXo6iCym0ZP1oWuLlGg,diken,9052.0,14.0,anatolian rock,,,turkish metal
0JjXkSy0UJMEqZKwSPjG4n,ay-feri,8998.0,13.0,"anatolian rock, turkish pop","anatolian rock, turkish pop",,
2QAG5oQJ9zllCKOHXfQDe7,umay umay,8967.0,27.0,"turkish pop, karadeniz folk","malay, indonesian indie","pop, rock",
4iyJTx83mTxwdes9oa1GSl,raffine,8951.0,7.0,turkish hip hop,turkish hip hop,,
0dtUUdWmcV3TecbEICZ3A8,su soley,8943.0,18.0,turkish pop,turkish pop,,turkish singer-songwriter
1QqB1uPcDFo7YINrrguLB3,serap mutlu akbulut,8910.0,23.0,arabesk,arabesk,"rap, klasik",
6CUfTlh37U0KTovgLZK9pw,safiye soyman,8832.0,15.0,"arabesk, oyun havasi, turkish pop","arabesk, oyun havasi, turkish pop",,arabesk
2liAz15F6gnnG58wtMz5Co,cin seddi,8738.0,34.0,anatolian rock,anatolian rock,,turkish metal
3eIe9FXajf0llzCKuC4mOq,savai,8705.0,34.0,turkish hip hop,turkish hip hop,,turkish hip hop
1ZxwLxdytOprkobPFkSPj4,sedat sayan,8697.0,36.0,"turkish pop, arabesk","turkish pop, arabesk",,
0fO5ropybvt1jtxaqni2jn,ufuk yıldırım,8653.0,16.0,"turkish pop, arabesk","arabesk, turkish pop",pop,
4wWaqd4kaS4sjE1113r2H3,aslı gökyokuş,8622.0,23.0,"turkish pop, anatolian rock","anatolian rock, turkish pop",rock,turkish singer-songwriter
5HL2vpJK88hFoujHGpklWg,modern folk üçlüsü,8576.0,23.0,"anatolian rock, turkish pop","anatolian rock, turkish pop","pop, folk",turkish psych
0n0pCTv12929XavijK54LL,tuvana türkay,8575.0,27.0,turkish pop,turkish pop,,
5Bd0FpVRSXZVGg1iLhYD3O,erci e,8569.0,25.0,turkish hip hop,turkish hip hop,rap,turkish hip hop
35ERCdIuZfKtBKGbdmF3RE,metin karataş,8506.0,30.0,arabesk,arabesk,,turkish folk
4DZ5WAz204QjKXcZVPAARX,sakorphe,8446.0,21.0,"turkish hip hop, trap metal","turkish hip hop, trap metal",,
1WmeQpAqHEYyNo0SEmBvLQ,hülya süer,8426.0,23.0,"karadeniz folk, arabesk, anatolian rock","karadeniz folk, arabesk, anatolian rock",,"turkish folk, turkish psych"
04TnOCic5mv7NXaO6U8dUR,harun adil,8420.0,15.0,turkish hip hop,turkish hip hop,,turkish hip hop
13uVozddbaSZzDwSa5Uwk4,beyza durmaz,8410.0,31.0,"turkish pop, t-pop","turkish pop, t-pop",sanat müziği,deep turkish pop
4KGqnHRsgFJwQYHOrZePeZ,huri sapan,8409.0,14.0,arabesk,arabesk,,
5D14NA5R10W7WJd8W2GLO6,yücel arzen,8409.0,30.0,"arabesk, turkish pop, sufi","arabesk, sufi, turkish pop",,
0k8ww57wRG0ao6U741aTUv,kutsal evcimen,8406.0,30.0,arabesk,arabesk,,turkish folk
0MhdeWkIfF9vxxRrefOt8V,santi aka universe,8390.0,26.0,turkish hip hop,turkish hip hop,,turkish hip hop
6FMu4iGYnEDePNScCFGZGs,oğuz berkay fidan,8387.0,27.0,turkish pop,turkish pop,,deep turkish pop
2tR1YwHxrGk9rUrqvYgoeT,fairuz derin bulut,8359.0,10.0,"arabesk, anatolian rock","arabesk, anatolian rock",,turkish psych
6ZXQDIxZd9Udk63gMkSSJL,elif turan,8332.0,27.0,turkish pop,turkish pop,,deep turkish pop
0fBEgrLBNZC4LUvb2oO4I4,fedon,8289.0,31.0,turkish pop,turkish pop,taverna,
3438nxbb8L0Quskq1ZIuf8,karataş,8279.0,44.0,"karadeniz folk, arabesk","karadeniz folk, arabesk",,
53gyenr79wHUp54UUUjMPD,müslüm eke,8238.0,22.0,"oyun havasi, arabesk","oyun havasi, arabesk","halk, arabesk, pop, rock",turkish folk
4nm6o6rwq2nFht5aXrxSoM,grup ses,8210.0,16.0,"turkish hip hop, anatolian rock, arabic hip hop",villancicos,,
6yBIUFqFzrJY4h8hL2oNlG,kemal sunal,8161.0,20.0,"anatolian rock, arabesk","anatolian rock, arabesk",,turkish psych
1NKhpzwXHKB9DUOQB3pbps,ercan turgut,8134.0,18.0,"arabesk, anatolian rock","arabesk, anatolian rock",,
59uWH4ed0TG4WVOYKetMJC,emir ersoy,8134.0,32.0,turkish pop,turkish pop,,
4qPGRByn5RHouibWGQeWc8,cenk eren,8084.0,25.0,"turkish pop, arabesk","turkish pop, arabesk",,
5qeHNlum7qknPvto41yLOv,aslı hünel,8073.0,18.0,"turkish pop, arabesk, oyun havasi","turkish pop, arabesk, oyun havasi",sanat müziği,deep turkish pop
3pInSswG4gIaur1ZkaoiJv,tarık,8068.0,34.0,turkish pop,"jazz funk, jazz fusion",,deep turkish pop
0v6XLbkgDgcHEPfytOB8IW,atilla taş,8021.0,23.0,"turkish pop, oyun havasi","turkish pop, oyun havasi",,deep turkish pop
